##FastQC	0.11.3
>>Basic Statistics	pass
#Measure	Value
Filename	NGS200B_25_192564_FC_F_BRCAv2_Pan1449_S1_R1_001.fastq.gz
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	663216
Sequences flagged as poor quality	0
Sequence length	151
%GC	43
>>END_MODULE
>>Per base sequence quality	pass
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
1104	118	0.2898497584815516
1104	119	0.3100698843990841
1104	120	-0.08592401121516247
1104	121	-0.09365220582766653
1104	122	0.3636973652373854
1104	123	0.3541429306560886
1104	124	0.2913620303789344
1104	125	0.31422030725853745
1104	126	0.11400781482338118
1104	127	0.20964637510678585
1104	128	0.2694267229843561
1104	129	0.1540664654305175
1104	130	0.07101962088191982
1104	131	0.39277407508437534
1104	132	0.07620173057635071
1104	133	-0.2355269639802131
1104	134	0.14206573782536935
1104	135	0.16485389791870375
1104	136	0.23589134181094096
1104	137	0.5305765034836156
1104	138	0.4584930689482434
1104	139	0.36213566059199565
1104	140	0.04300913106283133
1104	141	0.019261991526882127
1104	142	0.06994172589285341
1104	143	0.132839089446378
1104	144	0.22356004277288122
1104	145	0.23708702113469826
1104	146	0.12105406745753555
1104	147	0.03620997438647322
1104	148	-0.5054547662923952
1104	149	-0.05791291600352366
1104	150	7.703128882710075E-4
1104	151	-0.4539683356066071
1105	1	-0.05837719809411368
1105	2	0.016989298384054052
1105	3	0.047550300287497294
1105	4	0.025431607715248106
1105	5	0.009957706811746903
1105	6	0.181437790823054
1105	7	0.11892131599844902
1105	8	0.16730537727816852
1105	9	0.03385806248154921
1105	10	0.08033237259277115
1105	11	0.1555900921445783
1105	12	0.15341450160113368
1105	13	0.2391446150265395
1105	14	-0.11305396616550212
1105	15	-0.047027738250392304
1105	16	0.03493949051366485
1105	17	0.3294989597999205
1105	18	0.15106619416609135
1105	19	0.15712522059994427
1105	20	0.3324824065563021
1105	21	0.0903311272638021
1105	22	0.11893680560116593
1105	23	0.12417040727164874
1105	24	0.23828109500499295
1105	25	0.1686784926135374
1105	26	-0.07778061020083271
1105	27	0.007562276077614172
1105	28	0.2349667114553995
1105	29	0.2829853245400571
1105	30	0.20372677782563642
1105	31	0.056042502271999695
1105	32	0.3331781070876616
1105	33	0.09152475170069607
1105	34	0.23567518084771422
1105	35	0.17110431583743946
1105	36	0.305646049484821
1105	37	0.04548709129269923
1105	38	0.25878791901234877
1105	39	0.1928738138829118
1105	40	0.19233374300235795
1105	41	0.34445632139702553
1105	42	0.3302415672901873
1105	43	0.2733825227554263
1105	44	0.10275065721779697
1105	45	0.3435564690309789
1105	46	0.33132504177130784
1105	47	0.334434928578645
1105	48	0.27482254030457653
1105	49	0.3571407035886054
1105	50	0.5042347566315044
1105	51	0.30205318361539213
1105	52	0.3611492196915336
1105	53	0.2749225531705335
1105	54	0.20342274938715832
1105	55	0.23541139762676977
1105	56	0.22363968168313164
1105	57	-0.00847327833320577
1105	58	0.3261238804706821
1105	59	0.09421308028317554
1105	60	0.07532141972938433
1105	61	0.0701000567565373
1105	62	0.10107418304665572
1105	63	0.00973873014207527
1105	64	0.17234894312301918
1105	65	0.04018774599575892
1105	66	0.03889544337356199
1105	67	0.16440111078166098
1105	68	0.15848327184074407
1105	69	0.026377073412710672
1105	70	0.056576171956741916
1105	71	0.0809015614378481
1105	72	0.30127003707273303
1105	73	0.32458321741577123
1105	74	0.24542797262346028
1105	75	0.17410762497865306
1105	76	0.37140789737733115
1105	77	0.41290420528993366
1105	78	0.30119419922328206
1105	79	0.18273957309835254
1105	80	0.1626376998289203
1105	81	0.21011552174102377
1105	82	0.12652763903195563
1105	83	0.3190957809939121
1105	84	0.2961723152460678
1105	85	0.3166709025300065
1105	86	0.23960546670474514
1105	87	0.2620672300283502
1105	88	-0.0017539218402546908
1105	89	-0.1566367715244894
1105	90	0.19830280259309063
1105	91	0.19077245245742347
1105	92	-0.07236350007482883
1105	93	-0.2797698677183007
1105	94	0.258776621732828
1105	95	0.13344499354312234
1105	96	0.11022619941094547
1105	97	0.24660156970543312
1105	98	0.3869041070222039
1105	99	0.3911516999187583
1105	100	0.12048451876490418
1105	101	0.248972020458595
1105	102	0.08554258974930917
1105	103	0.30811774075203857
1105	104	0.27211062369323
1105	105	0.3997341147537483
1105	106	0.274545082095635
1105	107	0.20269543966360004
1105	108	0.17082032827353544
1105	109	-0.025337330109714173
1105	110	0.32172641940699975
1105	111	0.029976024540744106
1105	112	0.45147120703877164
1105	113	0.07688308038203218
1105	114	0.40294166943678533
1105	115	0.2210099949661668
1105	116	0.3899069491019205
1105	117	0.27840637637878984
1105	118	-0.3485332681148705
1105	119	-0.2364087005107578
1105	120	0.15649929240730387
1105	121	-0.09229028056832789
1105	122	0.17633635967244032
1105	123	0.09049376065902237
1105	124	0.04835769129234535
1105	125	-0.3525557022032615
1105	126	0.13829619065158028
1105	127	-0.05074832808523411
1105	128	-0.04823049828719661
1105	129	0.3376891623219649
1105	130	-0.09273336402452514
1105	131	0.11533890473133823
1105	132	0.1446087093195061
1105	133	-0.45891307951059446
1105	134	-0.04456692323201139
1105	135	-0.10953941661981759
1105	136	0.21805874684520177
1105	137	0.2977334510944445
1105	138	0.1857866707545881
1105	139	0.519359361979248
1105	140	0.12858626967122433
1105	141	-0.057612675509119526
1105	142	0.37272589718684657
1105	143	0.10825214704148323
1105	144	0.07660150373841645
1105	145	0.027517278958931968
1105	146	0.24295397141811037
1105	147	0.3335242723540972
1105	148	0.2997893141620338
1105	149	0.1796078819072946
1105	150	0.1166991890448017
1105	151	0.1938740576884932
1106	1	-0.11523947494607256
1106	2	-0.015657315664896032
1106	3	-0.04161442086406453
1106	4	0.05910771197935816
1106	5	0.01269204489935305
1106	6	0.11239250865065031
1106	7	0.06288806557782323
1106	8	0.07869766769464093
1106	9	0.10434372524530744
1106	10	-0.009054851282712661
1106	11	0.10382303709945973
1106	12	0.08443956289504939
1106	13	0.14317589945294884
1106	14	0.13020128793291263
1106	15	0.13381474702956098
1106	16	0.1145990885173589
1106	17	0.4749897775623353
1106	18	0.009007412991941521
1106	19	0.1305963747973493
1106	20	0.13155127643265985
1106	21	0.15793723645799673
1106	22	0.015789433624007643
1106	23	0.13778986844069863
1106	24	0.1043039629715139
1106	25	0.2759383911921418
1106	26	-0.5678849751487718
1106	27	0.02114882978817434
1106	28	0.021035021904964424
1106	29	-0.022367209439913438
1106	30	0.1152162811011408
1106	31	0.13243309146344018
1106	32	0.1631241358367106
1106	33	-0.0022980352953609895
1106	34	0.30620492149165557
1106	35	0.13966954159015188
1106	36	-0.06288789908715842
1106	37	-0.07857523482987716
1106	38	0.09053932942903486
1106	39	0.05117007097651083
1106	40	-0.053796536116294646
1106	41	0.0399089634885641
1106	42	0.2910273490944135
1106	43	-0.18949861882543928
1106	44	-0.07784094642907746
1106	45	-0.08222860782907304
1106	46	0.2623679153592704
1106	47	0.06076412573628431
1106	48	0.09389522020043728
1106	49	0.0807914147670914
1106	50	0.15551834374976892
1106	51	0.02637351628866469
1106	52	0.16774031191422978
1106	53	0.05219793033077025
1106	54	0.1005356180450434
1106	55	0.13044596404382958
1106	56	0.08190091799521326
1106	57	0.12203166397458887
1106	58	0.17542734429768814
1106	59	0.08217589425127869
1106	60	0.197697012176846
1106	61	-0.06316277209539578
1106	62	0.04067873200465044
1106	63	0.19996195441485298
1106	64	0.12359609051431875
1106	65	0.040215823001624074
1106	66	0.18492334708693647
1106	67	0.21102011094438922
1106	68	0.10319753396343856
1106	69	0.06315342255058454
1106	70	0.24604161897437393
1106	71	0.3532029309617357
1106	72	0.22029927308532393
1106	73	0.24400704102696125
1106	74	-0.48396735433629345
1106	75	0.2492921105309165
1106	76	-0.8327756368776775
1106	77	-0.41182614224000247
1106	78	-0.9019405230060684
1106	79	0.060354923552218054
1106	80	-0.05171997526215932
1106	81	0.021161498894791464
1106	82	-0.0045919783720478335
1106	83	-0.0244179325101328
1106	84	0.28322519270140845
1106	85	0.11723509939631072
1106	86	0.36946010932823725
1106	87	0.23385557529340417
1106	88	0.14941931962592037
1106	89	0.020857304378225194
1106	90	0.271630582918597
1106	91	0.26890019317322356
1106	92	0.12146777040364753
1106	93	0.2565963458015901
1106	94	-0.9849296758792079
1106	95	-0.1252713317866565
1106	96	-0.10034168369451635
1106	97	0.16895083618610585
1106	98	0.2679019819249504
1106	99	0.2095780048730802
1106	100	0.48024425205146315
1106	101	0.19262056397146665
1106	102	0.23199164855071075
1106	103	0.20248087425457584
1106	104	0.1298166598570205
1106	105	0.184492466832765
1106	106	0.3224417369769981
1106	107	0.19377268796003477
1106	108	0.1597356471181257
1106	109	0.3534821616119501
1106	110	0.5038749383147518
1106	111	0.21913745494644843
1106	112	0.06979238926790288
1106	113	0.15766575862044618
1106	114	0.007622257266639565
1106	115	0.1614810063633172
1106	116	0.2666576485363663
1106	117	0.6655508512919823
1106	118	0.1948117418313302
1106	119	-0.08113531047797551
1106	120	-0.08587047934474867
1106	121	0.06762789156424986
1106	122	0.24282089814835928
1106	123	0.11530477674775597
1106	124	0.13014117893348498
1106	125	0.03638268205260431
1106	126	0.2272743355705913
1106	127	-0.03613017083649339
1106	128	0.16687650076693927
1106	129	0.1339971266212956
1106	130	0.20716921178414793
1106	131	0.2570079287595206
1106	132	0.5255702048759403
1106	133	0.009265257177389685
1106	134	0.16267881608234802
1106	135	0.35708925048621865
1106	136	0.06618448594218762
1106	137	-0.11150219317773491
1106	138	-0.4119604061422919
1106	139	-0.042148753634009495
1106	140	-0.1323233830524444
1106	141	0.011406039173856186
1106	142	0.12557216591881115
1106	143	0.05221708520112145
1106	144	0.015215206102226375
1106	145	0.013220648712874095
1106	146	-0.03331350161211333
1106	147	-0.00876371379699492
1106	148	0.20162425216166469
1106	149	0.10324838875461495
1106	150	0.3799455732245818
1106	151	0.427725930047405
1107	1	-0.03352904790084921
1107	2	-0.04816807323383898
1107	3	-0.025337606946081337
1107	4	0.06353210467825221
1107	5	0.17119459251025404
1107	6	0.20352503543928435
1107	7	0.14597819065333795
1107	8	0.04416898854265838
1107	9	0.039379873635603246
1107	10	0.19463386348177636
1107	11	-6.77163515277357E-4
1107	12	0.15175795825491178
1107	13	0.09668188725182603
1107	14	0.1370840791133503
1107	15	-0.012792509095227445
1107	16	0.05260928620664629
1107	17	0.3466165743774994
1107	18	0.09032627147144723
1107	19	0.059941344288510834
1107	20	0.19885457662808648
1107	21	0.12677508088059142
1107	22	0.12445861675521996
1107	23	0.06232612234619239
1107	24	0.10851853288461655
1107	25	-0.01685436216283165
1107	26	-0.08219805912407452
1107	27	-0.10563485258058591
1107	28	0.02900315540901488
1107	29	0.06432160283933541
1107	30	-0.22587012996011424
1107	31	-0.2112131575844316
1107	32	-0.7960322739173051
1107	33	-1.7096900467531952
1107	34	-0.4435075911014863
1107	35	-0.11161241525035592
1107	36	0.1422004393246894
1107	37	-0.07654493521199868
1107	38	-0.08301219142387595
1107	39	-0.0390422545875424
1107	40	-0.054491215584057784
1107	41	0.08272247269464827
1107	42	0.035929032778867054
1107	43	0.012753036283861263
1107	44	-0.1573266481383655
1107	45	-0.2533513167227497
1107	46	0.04529522399107577
1107	47	0.037913669605700306
1107	48	0.0799026065663071
1107	49	0.03301038884536922
1107	50	-0.03745491758164121
1107	51	0.20100403949611945
1107	52	0.008305486947193685
1107	53	0.029754137930339652
1107	54	-0.1168422975482315
1107	55	0.13546661573830932
1107	56	-0.09883408971388974
1107	57	-0.168053620685491
1107	58	0.2830537534690265
1107	59	-0.0333407573755764
1107	60	-0.10027217496968177
1107	61	-0.016592378362183524
1107	62	0.19991460270430395
1107	63	-0.005170159973886257
1107	64	0.05583872777238241
1107	65	0.10644947984445707
1107	66	0.23768064491966356
1107	67	0.13623987389596692
1107	68	0.10713042810800033
1107	69	0.1528265488406504
1107	70	0.04994999857186855
1107	71	0.29680437756153566
1107	72	0.2300386731853763
1107	73	0.19261193083377037
1107	74	0.38181670812870294
1107	75	0.24754771332762715
1107	76	-0.2950747089175394
1107	77	-0.03657122265043
1107	78	0.3784995553801025
1107	79	-0.08175518118105174
1107	80	0.03894912997800759
1107	81	0.14164506343069405
1107	82	0.30653868265426354
1107	83	0.21031610125895384
1107	84	0.048242994428839836
1107	85	0.15543401683149227
1107	86	0.3428633352856423
1107	87	0.05002968171250188
1107	88	0.19647909859044432
1107	89	0.2740644984920806
1107	90	0.031544105740522355
1107	91	-0.19244124163423493
1107	92	-0.0270846486115488
1107	93	0.033869005832222854
1107	94	-0.025044471585779604
1107	95	0.06497453523279262
1107	96	0.057768993447389505
1107	97	0.10137793635369263
1107	98	0.17707528316798005
1107	99	0.10953933106176805
1107	100	0.2530079864623076
1107	101	0.3450515345392162
1107	102	0.09603403094202179
1107	103	0.32578753644502
1107	104	0.20640107095993443
1107	105	0.32629402640477423
1107	106	0.28006689324968903
1107	107	0.11876391012190624
1107	108	0.3823056954739812
1107	109	-0.1103732218822131
1107	110	0.07766236639761104
1107	111	0.10507265623594009
1107	112	0.18421554718234034
1107	113	0.24088087165756633
1107	114	-0.0912604288514558
1107	115	0.1232739375393308
1107	116	0.25738348140451706
1107	117	0.41700383634565696
1107	118	0.1489819168658002
1107	119	0.15950515923523767
1107	120	0.139381677829725
1107	121	0.009863225781757023
1107	122	0.05430433316774952
1107	123	0.17497747131611874
1107	124	0.04670114794613056
1107	125	-0.14603996504147432
1107	126	0.16148779749862285
1107	127	-0.23683336397700572
1107	128	0.15497215218216098
1107	129	0.16872174100777215
1107	130	0.1800441069859673
1107	131	-0.10774226589262526
1107	132	0.09215150335595013
1107	133	-0.16791363169171092
1107	134	-0.08598050688745218
1107	135	-0.041068958309494974
1107	136	-0.054718724165290666
1107	137	0.24141097732304928
1107	138	0.28407490929682666
1107	139	-0.10736620400639652
1107	140	0.26387064294566187
1107	141	0.305722498427933
1107	142	0.13363147421610932
1107	143	0.067390744501445
1107	144	0.21519896370528357
1107	145	0.24783754400586844
1107	146	0.2517888692646082
1107	147	0.061851163574417
1107	148	0.2633453605452445
1107	149	0.25525669471790025
1107	150	-0.002019750767459527
1107	151	0.31259299750075087
1108	1	-0.030114888191221212
1108	2	-0.10081843407381541
1108	3	0.016932927075998805
1108	4	0.0862648524288332
1108	5	0.11925856366909926
1108	6	0.2017295942044086
1108	7	0.11057845152092938
1108	8	0.2115347435782482
1108	9	-0.10774616472687626
1108	10	0.09351713065775868
1108	11	0.009868534665194773
1108	12	0.11893496098109324
1108	13	0.14867744375954572
1108	14	0.2654657233853186
1108	15	0.17367139559105738
1108	16	0.2375434538781036
1108	17	0.5478194672980763
1108	18	0.4582208926197069
1108	19	0.18418984625308354
1108	20	0.0911414342524779
1108	21	0.11180635305813524
1108	22	0.2558042427583942
1108	23	0.0011028474006167244
1108	24	0.030199656196487012
1108	25	0.1082458194895608
1108	26	0.08767033822681469
1108	27	0.1544368720568272
1108	28	0.16803901183696723
1108	29	0.1168705806221837
1108	30	0.2227102127022178
1108	31	0.24721002273695802
1108	32	0.4469987260451802
1108	33	0.3361456364244404
1108	34	0.2145270471795797
1108	35	0.30332797492249597
1108	36	0.18815455775560253
1108	37	0.15788648721089515
1108	38	0.3073810973277844
1108	39	-0.02051178804875775
1108	40	0.17340456511353608
1108	41	0.27859174869870884
1108	42	0.34196045656593554
1108	43	0.30258859420536766
1108	44	-0.04594666351014354
1108	45	0.19135817741300087
1108	46	0.16973285031297536
1108	47	-0.155978791804408
1108	48	0.31386059801602784
1108	49	0.2422640886293621
1108	50	0.42169902685486704
1108	51	0.08458931644393886
1108	52	0.052095216626476315
1108	53	0.2003982551862009
1108	54	0.06490558976216931
1108	55	0.29996481146093856
1108	56	0.10202279864476793
1108	57	0.31466583875369025
1108	58	0.1623806319777117
1108	59	0.2600525087431649
1108	60	0.2222192687033484
1108	61	0.32270881023789855
1108	62	0.3150581620433073
1108	63	0.2353439358365108
1108	64	0.1601544525945826
1108	65	0.3439016213057613
1108	66	0.2579811294190648
1108	67	0.4553742052064962
1108	68	0.4909908654937283
1108	69	0.2744924181879682
1108	70	0.1825987224010106
1108	71	0.29628692091829834
1108	72	0.19879532935512145
1108	73	0.3239972419479926
1108	74	0.4635302120108662
1108	75	0.07667881712248459
1108	76	-0.030003590408185232
1108	77	0.40844211061676106
1108	78	0.47631436294916796
1108	79	0.23349900040498994
1108	80	0.3180374637645187
1108	81	0.3255908238051717
1108	82	0.05617182790703623
1108	83	0.14362000146826404
1108	84	0.12349805652829104
1108	85	0.1513780744666775
1108	86	0.09389693090241735
1108	87	0.05394362578935841
1108	88	0.2961163208683004
1108	89	0.30673898663940946
1108	90	0.13998677207152355
1108	91	0.005580951644034826
1108	92	0.42818170514215126
1108	93	0.25718146624399907
1108	94	-0.2997683732770753
1108	95	-0.40371375713237967
1108	96	0.3188436972584938
1108	97	0.310632256217545
1108	98	0.2042865577080235
1108	99	0.26247706791289716
1108	100	0.16222085398752029
1108	101	0.3184711912568048
1108	102	0.006321806904686866
1108	103	-0.030072574778699845
1108	104	-0.15231791845871356
1108	105	0.2972420448000648
1108	106	0.2818415618092516
1108	107	0.4618379746306758
1108	108	0.2584807080538454
1108	109	0.23082882152895934
1108	110	0.08819690314059869
1108	111	0.2549654909341186
1108	112	0.2271501867345691
1108	113	0.2685810791672907
1108	114	0.042132390809790365
1108	115	0.2951991397861278
1108	116	0.5591217822802861
1108	117	0.6094121366106506
1108	118	0.3052398713277569
1108	119	0.0971164441926291
1108	120	0.2366923604725386
1108	121	0.2205579911605895
1108	122	0.10128468376710487
1108	123	0.202435227600553
1108	124	0.2961753977347641
1108	125	0.4052879204769013
1108	126	0.36125985614205547
1108	127	5.930441700954248E-4
1108	128	0.22312388944440187
1108	129	0.08909542593465858
1108	130	0.112842332069377
1108	131	-0.13967947908631118
1108	132	0.20901206382753656
1108	133	0.29656307826376604
1108	134	0.21179424352265386
1108	135	0.21175589300310804
1108	136	0.3481149167793305
1108	137	0.6249765667353131
1108	138	0.43665641026834123
1108	139	0.12632019246460402
1108	140	0.2450037830827796
1108	141	0.21897797660096074
1108	142	0.39092183064111197
1108	143	0.2706030062086313
1108	144	0.38155708896823626
1108	145	0.44109442355938455
1108	146	0.30274548196675255
1108	147	0.43126405026008996
1108	148	0.5460403888379375
1108	149	0.33051702749615686
1108	150	0.41570944857612346
1108	151	0.33282682341519276
1109	1	-0.12586124474094618
1109	2	-0.07463889063127027
1109	3	-0.036062485554005264
1109	4	0.11991370771577436
1109	5	0.10309707972740512
1109	6	0.20613596209651774
1109	7	0.11082584194341649
1109	8	0.05133410055104548
1109	9	0.035019090259055474
1109	10	0.10737600475576414
1109	11	0.08960121522184039
1109	12	0.2762004262488915
1109	13	0.22716847491727776
1109	14	0.25899630726116385
1109	15	0.21021659773565204
1109	16	0.11820920342567831
1109	17	0.6222470324784055
1109	18	0.418676629619263
1109	19	0.39500656972037973
1109	20	0.23906524927583916
1109	21	-0.015442198846727706
1109	22	0.04233699709375571
1109	23	0.014906606670315625
1109	24	0.26674968088855877
1109	25	0.18977255033786378
1109	26	0.2464808976016144
1109	27	0.16771296947604952
1109	28	0.1040582118389679
1109	29	0.18677215368080624
1109	30	0.11331166266061388
1109	31	0.13428099215981604
1109	32	0.21718742857009943
1109	33	0.3578950123899318
1109	34	0.18101879733529103
1109	35	0.0871635473479202
1109	36	0.0039442044977349155
1109	37	0.1686940039966487
1109	38	0.20844027280368493
1109	39	0.17456714671939721
1109	40	0.23537461333587828
1109	41	0.29092431783571726
1109	42	0.19902171513182765
1109	43	0.3161095768275999
1109	44	0.4141293761637641
1109	45	0.5464348324314443
1109	46	0.4206293274420432
1109	47	0.3916261714111471
1109	48	0.22681142400254117
1109	49	0.4488545068538343
1109	50	0.31728680301225154
1109	51	0.1593973618310045
1109	52	0.06429751435114639
1109	53	0.0029556458498092297
1109	54	0.16002094415834733
1109	55	0.1099132258605664
1109	56	-0.1052837991951705
1109	57	0.1428409773941013
1109	58	0.09557394441959843
1109	59	0.2448076219743882
1109	60	0.17246310484571126
1109	61	0.0928204772641692
1109	62	0.11192933081900946
1109	63	0.10125112434457151
1109	64	0.21092616979413492
1109	65	0.3257140411191628
1109	66	0.27922726942388465
1109	67	0.3209732517199626
1109	68	0.37773459062355386
1109	69	0.2838985778337033
1109	70	0.27769591395604465
1109	71	0.36085738694861647
1109	72	0.48035287440288243
1109	73	0.32144536276720714
1109	74	0.37931757274023425
1109	75	0.31659930145657
1109	76	0.41181597554375315
1109	77	0.5029386758042946
1109	78	0.39016988631613714
1109	79	0.19324795236208558
1109	80	0.22402096125757254
1109	81	0.11898161643469507
1109	82	0.2524717440135049
1109	83	0.24117418701671767
1109	84	0.42482835938113794
1109	85	0.24515282329493715
1109	86	0.26107554960582746
1109	87	0.1369133630513346
1109	88	0.197077166480085
1109	89	0.1296785297437424
1109	90	-0.11464561358948089
1109	91	-0.24530988874123238
1109	92	0.23353867856145882
1109	93	0.028644072868488024
1109	94	-0.30969029498082534
1109	95	-0.5429676338812186
1109	96	0.060660476153771015
1109	97	-0.0038037891306856864
1109	98	0.09167537685090821
1109	99	-0.2652352001155194
1109	100	0.1924306692495037
1109	101	0.18431324405869276
1109	102	0.13414530667749602
1109	103	0.011525341880791018
1109	104	0.20197992645755392
1109	105	0.2573342118242934
1109	106	0.17549155070800282
1109	107	0.32389996440750224
1109	108	0.0248492640422171
1109	109	0.25081389668397946
1109	110	-0.1239789018881865
1109	111	0.1894984694866224
1109	112	0.29703203118987176
1109	113	0.1300054905894683
1109	114	-0.07556407241531105
1109	115	0.09935830514720578
1109	116	0.2518271781785515
1109	117	0.35086190085383606
1109	118	0.30357045570464436
1109	119	0.28729736174804543
1109	120	0.14773984596810408
1109	121	0.25768722259370236
1109	122	0.13472998997225005
1109	123	0.006623516137949537
1109	124	0.16738613585696527
1109	125	0.19157798167628215
1109	126	0.24942779853954988
1109	127	-0.19616751916608166
1109	128	-0.2219230254874276
1109	129	-0.045717009849525425
1109	130	0.08042792367538709
1109	131	-0.2779196814078375
1109	132	0.3789764865795604
1109	133	0.4009317739181171
1109	134	-0.03623031263857257
1109	135	-0.0322744038685272
1109	136	0.04225173245122704
1109	137	0.2941037764563106
1109	138	0.32760451997064877
1109	139	0.26001655297570636
1109	140	0.3774450286403166
1109	141	0.2902762095130953
1109	142	0.18256648530130803
1109	143	0.30707430437891503
